atc_archetype,frac_ATC_b,frac_SYM_b,b_rep
SC_Scaffolding,0.448007386563746,0.465100001174641,71
Physical_Terminal,0.424630003941116,0.492187487025672,72
SC_Specialized,0.257266069269517,0.483207134350555,72
SC_Scaffolding,0.0224068313837013,0.0285276390857926,72
Physical_Terminal,0.42600696894511,0.508934418808684,73
SC_Specialized,1.67960637727167,1.81198033426336,73
SC_Scaffolding,0.462379144953618,0.462270247654961,73
Physical_Terminal,0.544603217357922,0.571972998523564,74
SC_Specialized,1.81206602519324,1.60458447498714,74
SC_Scaffolding,0.371811309549906,0.3569017073931,74
Physical_Terminal,0.45538861033656,0.536048337212281,75
SC_Specialized,1.38772632078891,1.30622100663591,75
SC_Scaffolding,0.536675867923893,0.497260445534509,75
Physical_Terminal,0.42141165237518,0.524232598603584,76
SC_Specialized,0.902802300954483,0.985657172849188,76
SC_Scaffolding,0.516735181909836,0.528961482047331,76
Physical_Terminal,0.494538006958601,0.538899936607775,77
SC_Specialized,2.42056162202047,2.31183814889213,77
SC_Scaffolding,0.320553357711426,0.372225869670023,77
Physical_Terminal,0.324478854912887,0.347161879644679,78
SC_Specialized,1.09037808045274,1.08017191219657,78
SC_Scaffolding,0.488464336834736,0.564182280652966,78
Physical_Terminal,0.395587754080603,0.448429786221189,79
SC_Specialized,0.88353822923738,0.944822567991654,79
SC_Scaffolding,0.240497667288775,0.242594719834022,79
Physical_Terminal,0.579975396950456,0.655877297979657,80
SC_Specialized,0.239599804987318,0.280679294116682,80
SC_Scaffolding,0.462688473430186,0.47709960137779,80
Physical_Terminal,0.351796257229917,0.410039841148181,81
SC_Specialized,-0.555621765517942,-0.31166164764172,81
SC_Scaffolding,0.428045008866181,0.393602625419076,81
Physical_Terminal,0.376937216142033,0.404925278983546,82
SC_Specialized,1.11119719677762,1.07364914716673,82
SC_Scaffolding,0.338917712956778,0.331639292501846,82
Physical_Terminal,0.572480047015294,0.660440310293331,83
SC_Specialized,-0.314479011056083,-0.274716211666219,83
SC_Scaffolding,0.332469094509757,0.331806254550217,83
Physical_Terminal,0.354173666302095,0.38665226950073,84
SC_Specialized,1.0247106474979,1.02943926847761,84
SC_Scaffolding,0.473130417039404,0.439491083857135,84
Physical_Terminal,0.304345179443133,0.345177652051513,85
SC_Specialized,1.33461306916342,1.30130010033855,85
SC_Scaffolding,0.122250753681133,0.128683309161,85
Physical_Terminal,0.327119756977215,0.390856535316759,86
SC_Specialized,0.431197873487087,0.639502759865889,86
